"Volunteer" "ActivityName" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
16 "WALKING" 0.274414665294118 -0.021549476554902 -0.113850553862745 -0.470752593764706 -0.4218349953 -0.565180761985294 0.756678639411765 -0.0902641914117647 -0.00427181444509804 -0.974256194705882 -0.94773479254902 -0.931983525294118 0.0501029110333333 0.0285145418764706 0.0105433677317647 -0.493220993601961 -0.478639602519216 -0.715811017647059 -0.0954349071313726 -0.0623524119137255 0.0833291008588235 -0.584600930605882 -0.644559206078431 -0.528238932823529 -0.0919530435882353 -0.0410777159745098 -0.0630520103686275 -0.651902921568628 -0.773350350431373 -0.643757690372549 -0.43315256445098 -0.476392892431373 -0.43315256445098 -0.476392892431373 -0.522039421372549 -0.504631736235294 -0.471922236843137 -0.586272004862745 -0.71223665372549 -0.745626707647059 -0.480995077372549 -0.418885192860784 -0.607071696764706 -0.468129000536274 -0.462614729368627 -0.57921411945098 -0.524413011329412 -0.506425194158823 -0.688096385947059 -0.507021104235294 -0.483395172270588 -0.742242401764706 -0.519063462058823 -0.67706902872549 -0.500275465764706 -0.608354733176471 -0.630672544294118 -0.58462379045098 -0.449956791505882 -0.574153259490196 -0.487629992884314 -0.531278639901961 -0.620811570803922 -0.636355375294118 -0.740185979019608 -0.772567093529412
16 "WALKING_DOWNSTAIRS" 0.262223185106383 -0.0145869362253191 -0.102719686404255 -0.670615022404255 -0.596816381702128 -0.657999091170213 0.400122537659574 0.188569918351064 0.168579763525532 -0.94414017787234 -0.956302898085106 -0.941958341489362 0.0980629844787234 0.0286482271425532 0.00795100070489362 -0.69989842853617 -0.650779016829787 -0.766477429191489 0.00579789841489362 -0.108236072257447 0.0904028407382979 -0.755536914957447 -0.722728894017021 -0.740588711042553 -0.14405067567234 -0.0307461328170213 -0.0531618809297872 -0.740214927042553 -0.757071829893617 -0.769235318359574 -0.623390637740426 -0.633783082531915 -0.623390637740426 -0.633783082531915 -0.692478415553191 -0.660858301104255 -0.67180855806383 -0.70366559493617 -0.760190077531915 -0.749123499617021 -0.682893709382979 -0.616922118425532 -0.698332659765957 -0.666261321744681 -0.612680187719149 -0.664349015744681 -0.715505129893617 -0.682225764559575 -0.756474840340426 -0.710757638340425 -0.640327607021277 -0.77537496187234 -0.701470295765957 -0.720931455680851 -0.722164679520638 -0.773559936446809 -0.72685830587234 -0.771856930212766 -0.622926392297872 -0.698779408340426 -0.658805361785106 -0.666505479646809 -0.710430497106383 -0.752716155957447 -0.755260673276596 -0.759229900785106
16 "WALKING_UPSTAIRS" 0.281159368588235 -0.0200071235207843 -0.110799967078431 -0.523289017882353 -0.332294519411765 -0.514416059411765 0.893038480980392 -0.278431842254902 -0.0499824387490196 -0.973395655882353 -0.942450218627451 -0.926889740784314 0.0842847103705882 -0.0154100853145098 -0.0321737482766667 -0.589726105764706 -0.587221640862745 -0.702752741568627 0.0230322586882353 -0.116282326176471 0.0779818541568627 -0.688386227254902 -0.546493822086078 -0.381254071756863 -0.136982472556667 -0.0267591304333333 -0.0396590891764706 -0.709000950392157 -0.68444478254902 -0.636528884372549 -0.429389396015686 -0.510488063411765 -0.429389396015686 -0.510488063411765 -0.602911326392157 -0.574269168235294 -0.441969575352941 -0.576677598901961 -0.680188032745098 -0.702677760588235 -0.550877230784314 -0.427783122806667 -0.574400866470588 -0.51398476834902 -0.32876409635098 -0.521066171372549 -0.62074713825098 -0.604851032496078 -0.684936894705882 -0.595956331603922 -0.597199723941176 -0.719178628235294 -0.618909574509804 -0.566169008386274 -0.437826201980392 -0.711597833921569 -0.539777265607843 -0.421249483039216 -0.525328435705882 -0.578761333078431 -0.571344958898039 -0.581954740333333 -0.612518134882353 -0.625942883529412 -0.699675320392157 -0.729218826862745
17 "LAYING" 0.28533221084507 -0.0189058467408451 -0.101332525471831 -0.731972096366197 -0.6526449581 -0.669352782819718 0.51104656028169 0.0220961703450704 0.0483747530256056 -0.967924060140845 -0.952873035492958 -0.933390533098592 0.0733491683380282 0.00481317566126761 -0.0128929448522535 -0.777426248722535 -0.770553092253521 -0.866775711830986 -0.0302214731323944 -0.0700724247521127 0.0984668366619718 -0.76869579256338 -0.736378434943662 -0.730236872014084 -0.0981170543661972 -0.0480783098577465 -0.0723360467014084 -0.838430695070423 -0.889733473239437 -0.839415393521127 -0.674527029991549 -0.687079753985915 -0.674527029991549 -0.687079753985915 -0.795146221830986 -0.769409797197183 -0.672870147401408 -0.689339733830986 -0.865070874366197 -0.882966496760563 -0.741034482887324 -0.686780190492958 -0.757455707605634 -0.728999832943662 -0.657856927482113 -0.653565195133803 -0.782360593140845 -0.777331209577465 -0.852143513802817 -0.792584994464789 -0.779301801183099 -0.880205923239437 -0.75675405171831 -0.796432114225352 -0.73889280271831 -0.775119603788732 -0.709431437098592 -0.752567632394366 -0.70543562156338 -0.726441628549296 -0.763412298746479 -0.778577669938028 -0.769712229859155 -0.694223628183099 -0.882286912394366 -0.892716513943662
17 "SITTING" 0.282351094375 -0.0149995450034375 -0.105664910703125 -0.739519082926563 -0.681086129976562 -0.682715442342188 0.85596663153125 -0.051924788421875 -0.0659417203125 -0.98148176296875 -0.96520119171875 -0.95335506890625 0.0525720064703125 0.0149190877796875 0.0065625010984375 -0.77954664946875 -0.75338822853125 -0.820425555 -0.058320020515625 -0.0299472635996563 0.095872831196875 -0.81791775625 -0.79472231315625 -0.771162570625 -0.09396697085625 -0.0477203987140625 -0.05334229496875 -0.8562067034375 -0.865068519375 -0.86116725125 -0.683988791417031 -0.7427674895 -0.683988791417031 -0.7427674895 -0.7692615075 -0.76822676646875 -0.721284543546875 -0.79355610453125 -0.86002763859375 -0.87423899703125 -0.752676861870312 -0.7006065891875 -0.7326925179375 -0.734762354015625 -0.691320812453125 -0.680757621935937 -0.791854418703125 -0.772123358140625 -0.809535705625 -0.786804798807813 -0.749553288578125 -0.83004869671875 -0.806845144375 -0.81360379796875 -0.791529841875 -0.82321224921875 -0.786509978046875 -0.78680772796875 -0.7445386669375 -0.782321895921875 -0.763624299609375 -0.775905952945313 -0.82262111625 -0.81274976778125 -0.8773193115625 -0.8800393490625
17 "STANDING" 0.27681627525641 0.0046198625551282 -0.103786985564103 -0.831689412179487 -0.727939496410256 -0.766219602269231 0.65373917525641 0.0938124352820513 0.337738737141026 -0.967326603205128 -0.931816771538462 -0.940991637564103 0.086912465975641 0.00495206023435898 -0.0178257512045769 -0.861502765769231 -0.847497810974359 -0.892531793928205 -0.00132415000128205 -0.0749969735141026 0.101002969467051 -0.830016289115385 -0.835667506089744 -0.840460867948718 -0.0907307621410256 -0.0692456516446154 -0.0709925174358974 -0.880107473717949 -0.910492974525641 -0.905650163461538 -0.750820943205128 -0.795807156782051 -0.750820943205128 -0.795807156782051 -0.861621979115385 -0.850373890384615 -0.772182750807692 -0.808221949302564 -0.898059241346154 -0.906684392551282 -0.837887437948718 -0.771849713179487 -0.811330336948718 -0.830126418653846 -0.724967359384615 -0.763107742115385 -0.860750868205128 -0.850142150179487 -0.878546975641026 -0.875705110102564 -0.85562874198718 -0.905648092948718 -0.816811803307692 -0.855253704358974 -0.842081433974359 -0.836052440846154 -0.828155396525641 -0.854732692820513 -0.807652424153846 -0.822532548282051 -0.845416130961538 -0.856894063333333 -0.844343085210256 -0.821531278217949 -0.905613105769231 -0.914807661025641
17 "WALKING" 0.27059722852459 -0.0176478034147541 -0.110807941327869 -0.635368571591803 -0.559594880639344 -0.607772294016393 0.688656160163934 -0.177965617362295 0.110435183080328 -0.965092454918033 -0.95114061704918 -0.9473493 0.0562284942295082 0.00441843600819672 -0.0266837680444262 -0.667466841901639 -0.665607001770492 -0.752360736459016 -0.0838257860909836 -0.0540412979360656 0.135016247134754 -0.759215678196721 -0.688529050770492 -0.679754366786885 -0.080349582395082 -0.0261334064754098 -0.0699963669540984 -0.784516480819672 -0.746846235360656 -0.793268212295082 -0.581802758477049 -0.615601952967213 -0.581802758477049 -0.615601952967213 -0.676019427442623 -0.654022035934426 -0.626598100922951 -0.679304346180328 -0.763069476229508 -0.755634855901639 -0.645792514652459 -0.592013491836066 -0.651452044129508 -0.632310294131148 -0.572384432557377 -0.616712341044262 -0.689025542736066 -0.687500249344262 -0.737662775170492 -0.674933030885246 -0.664668942913115 -0.765630497540984 -0.727927809836066 -0.683593268311475 -0.690849895737705 -0.771116080983607 -0.695844383652459 -0.706948176885246 -0.614606833690164 -0.677550442360656 -0.653606757590164 -0.656518726196721 -0.695510734737705 -0.727401765245902 -0.752789516393443 -0.777610345606557
17 "WALKING_DOWNSTAIRS" 0.276465143804348 -0.0209723993434783 -0.122886879782609 -0.379884726130435 -0.299761574295652 -0.511569634282609 0.767027273913043 -0.0246726149215217 0.0302468957565217 -0.95936931826087 -0.95376624826087 -0.929501379130435 0.0527926618695652 0.0176377580652174 0.0176662350195652 -0.426114795969565 -0.390784951608696 -0.666714278456522 -0.10465221441087 -0.0372963778691304 0.103447236700435 -0.545677945417391 -0.585143608652174 -0.521418880758696 -0.0802165541304348 -0.0733928383043478 -0.0594395075804348 -0.554552743869565 -0.654161781956522 -0.557471956282609 -0.341254997652174 -0.364516451673913 -0.341254997652174 -0.364516451673913 -0.461353472776739 -0.405213025136957 -0.44261934335 -0.503534095671739 -0.616052526304348 -0.625421324565217 -0.384272566369565 -0.322614804543478 -0.543113546086957 -0.379641064282609 -0.333136897882609 -0.534626042097826 -0.449113465893478 -0.437946574023913 -0.640845945217391 -0.454448771130435 -0.381782517173913 -0.691262775869565 -0.474250606413043 -0.569265731086957 -0.461128084065217 -0.570558122543478 -0.600437691543478 -0.591285013065217 -0.346369173076087 -0.475446235254348 -0.402476242130435 -0.413434681791304 -0.530972097478261 -0.574737512478261 -0.629293065402174 -0.647666636478261
17 "WALKING_UPSTAIRS" 0.2654551625 -0.0215960475210417 -0.109033255354167 -0.4378692690625 -0.211958367166667 -0.250822037941667 0.920398936875 -0.270020250416667 -0.0771713198958333 -0.966178044583333 -0.952859171666667 -0.922802601666667 0.09233865046875 0.0362428637708333 -0.051373956846875 -0.541096937916667 -0.486594437870833 -0.65726565 0.0432569682395833 -0.130473165160417 0.04244012729375 -0.603972390979167 -0.35706040400625 -0.544303241875 -0.0961187198333333 -0.03715288371875 -0.0519101438041667 -0.655826157083333 -0.66910876625 -0.669583324583333 -0.298001646083333 -0.389129700145833 -0.298001646083333 -0.389129700145833 -0.537302742916667 -0.509156842083333 -0.331536695925 -0.399659924391667 -0.67051817125 -0.675180232083333 -0.481427157916667 -0.322916994422917 -0.449698132895833 -0.422823969233333 -0.209612492479167 -0.221692758795833 -0.563481829583333 -0.515011190958333 -0.626655590208333 -0.5588282925 -0.490106099729167 -0.686470905833333 -0.5379716960625 -0.484420883958333 -0.529966395416667 -0.627592980625 -0.301955890520833 -0.592399627916667 -0.405302557447917 -0.475820182208333 -0.492428441666667 -0.535728537229167 -0.493034794375 -0.443769549333333 -0.676506943541667 -0.697356932291667
18 "LAYING" 0.256993555538462 -0.0157747341107692 -0.102481886169231 -0.609062854369231 -0.500578743015385 -0.500557809 0.796609396 -0.0314296517923077 0.119843815069846 -0.968654880153846 -0.937753885230769 -0.919192653384615 0.0651672865569231 -0.0158797344315385 -0.0102026731816923 -0.662508080981538 -0.66687136628 -0.794044642153846 -0.0187093913784615 -0.06797695962 0.0789305838615385 -0.692779449461538 -0.512992387384615 -0.581443151292308 -0.1052204248 -0.0351942451846154 -0.0512143812815385 -0.777292523538462 -0.798169408461538 -0.752767790769231 -0.516286746923077 -0.587743371707692 -0.516286746923077 -0.587743371707692 -0.690991112815385 -0.658688370153846 -0.496745276015385 -0.5892438128 -0.782003419692308 -0.806704502 -0.626031827015385 -0.551824946861538 -0.639745644923077 -0.603246292892308 -0.508763120964615 -0.474209858092308 -0.673573993530769 -0.680096501550769 -0.770867964307692 -0.681383820830769 -0.675360354784615 -0.816274770615385 -0.683547535384615 -0.625380531692308 -0.616656158138462 -0.700135111123077 -0.460579481569231 -0.610700723753846 -0.608486746338462 -0.642248542323077 -0.656858738492308 -0.662628348169231 -0.675523745076923 -0.607101677846154 -0.806653383538461 -0.820614234923077
18 "SITTING" 0.281064328070175 -0.0175526351561404 -0.101608509701754 -0.514283178422807 -0.397251018007018 -0.534154410473684 0.772019167017544 -0.0937751669649123 0.0430904546526316 -0.96383229 -0.960246504912281 -0.939896937368421 0.117754815333333 0.0216173639005263 -0.047943677145614 -0.554861859585965 -0.488796386468421 -0.716783511161403 0.000434908150877191 -0.107689615003509 0.0632345389491228 -0.671301903807017 -0.620095407350877 -0.596384636761404 -0.0926734169982456 -0.0458643342631579 -0.0460472252859649 -0.709145519824561 -0.730919547478947 -0.712566507210526 -0.438529322666667 -0.540926593842105 -0.438529322666667 -0.540926593842105 -0.548297237438596 -0.570545766498246 -0.53374605587193 -0.622197760017544 -0.711602379894737 -0.760068223070175 -0.52847815465614 -0.416047015664211 -0.59507567545614 -0.511863134368421 -0.426166186273684 -0.540536115796491 -0.576051490192982 -0.523100765315789 -0.69522368545614 -0.573724167157895 -0.48659067065614 -0.737825011017544 -0.628151739280702 -0.632172245245614 -0.584783928584211 -0.687307880894737 -0.617867772870175 -0.638477605217544 -0.511129283070175 -0.633752477684211 -0.540040005617544 -0.617375162350877 -0.655649007098246 -0.666981426719298 -0.750225553122807 -0.791475428070175
18 "STANDING" 0.262944712780822 -0.0334851113315068 -0.115601018547945 -0.450103201712329 -0.269411359027397 -0.447161787338356 0.831250013150685 -0.293742312567123 -0.18019862231137 -0.941680861780822 -0.924064671780822 -0.916535045753425 0.0570221160835616 0.0200076294150685 0.000778793843972603 -0.53656657469863 -0.477568922249315 -0.66128053260274 -0.00624658703945205 -0.0819613928287671 0.0409974336575342 -0.652455354219178 -0.587545417315068 -0.414307118150685 -0.100604736465753 -0.0331435917835616 -0.0302048763712329 -0.670886494684932 -0.679907510547945 -0.667389336164384 -0.344340324857534 -0.435506208630137 -0.344340324857534 -0.435506208630137 -0.530192756736986 -0.527748266943836 -0.451539358849315 -0.571254787235616 -0.667773262547945 -0.710281316342466 -0.491423259180822 -0.337550060550685 -0.504135302845205 -0.436239676589041 -0.282457069835616 -0.461790965343836 -0.544792556972603 -0.487869553541096 -0.628565137232877 -0.57059899139726 -0.504112241671233 -0.692916021245205 -0.581281711780822 -0.572693161384932 -0.465134012780822 -0.677441553424658 -0.601929770671233 -0.456866170758904 -0.423517081369863 -0.532218857219178 -0.498010092764658 -0.573101978972603 -0.597564589890411 -0.630559525506849 -0.700809778767123 -0.745058107808219
18 "WALKING" 0.277230153214286 -0.0166167846394643 -0.112621077642857 -0.460579487153571 -0.363114642088393 -0.607585356928571 0.841829858035714 0.0195883173214286 0.103691492442857 -0.977707182678571 -0.959145842678571 -0.949242092857143 0.0683603728053571 -0.00204308630714286 -0.0144100817105357 -0.490155726930536 -0.435474397310714 -0.768819238214286 -0.0246541521946429 -0.0808188286807143 0.0872587796785714 -0.605962315535714 -0.712889010357143 -0.625442145714286 -0.0992716240125 -0.049337931825 -0.06657808515 -0.633963220178571 -0.846889098571429 -0.639120172446429 -0.414123133644643 -0.492652482178571 -0.414123133644643 -0.492652482178571 -0.521311140082679 -0.517627153482143 -0.543130023673214 -0.63251164 -0.742247569107143 -0.776085290357143 -0.505082269482143 -0.3786812134625 -0.663380151071429 -0.445644447375 -0.397586691869821 -0.610383055642857 -0.524937635089286 -0.460750959464286 -0.7434734025 -0.501591485991071 -0.447700833767857 -0.793164560892857 -0.533337665871429 -0.749617849339286 -0.569664212071429 -0.630716650178571 -0.697582640892857 -0.682622024857143 -0.478758028696429 -0.581272073375 -0.507076551660714 -0.536804111875 -0.665841254821429 -0.674047045714286 -0.772902267142857 -0.796776282142857
18 "WALKING_DOWNSTAIRS" 0.258612662581818 -0.0133991338994545 -0.104990356265455 -0.517350427818182 -0.387660449994545 -0.535060948436364 0.678216393272727 -0.0111002151818182 0.0169272080795273 -0.919058900909091 -0.937791823818182 -0.920526094909091 0.02617455194 0.0143460870036364 0.0125475200618182 -0.563138685609091 -0.4827896552 -0.705695466636364 -0.0138708684945455 -0.108896010692727 0.110942721943636 -0.646468983890909 -0.636767474776364 -0.611489157981818 -0.0791301010818182 -0.0412663028938182 -0.0830811659563636 -0.614843174616364 -0.723111982618182 -0.657339523332727 -0.450901279421636 -0.471649968283636 -0.450901279421636 -0.471649968283636 -0.561628637541818 -0.524546727763636 -0.539490024818182 -0.583101830910909 -0.684451919272727 -0.698475312145455 -0.531391615772727 -0.4123790942 -0.587401322509091 -0.513544640552727 -0.414529365170909 -0.5453392182 -0.580111415547273 -0.515226301155273 -0.682435082281455 -0.585030944410909 -0.483080325424309 -0.727483334036364 -0.572838699254545 -0.64137304966 -0.575727404206 -0.671816366127273 -0.638536943663636 -0.662595152454545 -0.46296183106 -0.5602269686 -0.512784822563636 -0.543955948618182 -0.613945020364909 -0.635827220363636 -0.700549918636364 -0.718066718363636
18 "WALKING_UPSTAIRS" 0.277737952413793 -0.0194504983827586 -0.108029091017241 -0.347685881312069 0.0740688237758621 -0.398709831258621 0.654461137931034 -0.0614018277241379 0.0730656279482759 -0.970967859137931 -0.958976625517241 -0.962029745 0.0624298769827586 -0.0142731005896552 -0.0102098746117241 -0.344917866660345 -0.0818454965327586 -0.516553843448276 -0.0366303899051724 -0.0654495420731035 0.0880587895206897 -0.448605455655172 -0.262765679236207 -0.386713363068966 -0.0803243532344828 -0.0450204124258621 -0.0461714932517241 -0.434979257575862 -0.419679329689655 -0.399628927244828 -0.199866292168552 -0.296804819558621 -0.199866292168552 -0.296804819558621 -0.294640521381034 -0.234281287844828 -0.230512680924138 -0.3241096397 -0.425751568603448 -0.43085602537931 -0.338677095706897 0.036039720137931 -0.420336102937931 -0.35317734137931 0.0244140497413793 -0.435964216706897 -0.378340009155172 -0.14776591077931 -0.489667407241379 -0.368837220344828 -0.0713877493337931 -0.541339883551724 -0.330768725096552 -0.298817215356897 -0.322336994772414 -0.487929583551724 -0.249391029103448 -0.467332185689655 -0.213153107146552 -0.461476806505172 -0.223552521860345 -0.255902025194138 -0.337266635418966 -0.434797326689655 -0.440095741775862 -0.45953905005
19 "LAYING" 0.278001682855422 -0.019679307566988 -0.109013545180723 -0.589218553 -0.528425001075904 -0.599294500810843 0.705767030963855 0.012909428313253 0.188326400539759 -0.965820356746988 -0.959495589879518 -0.942276244939759 0.0911329601493976 0.0237875268774699 0.0156096987413253 -0.649048143068675 -0.643289075938554 -0.759146535662651 -0.0585337020346988 -0.0731662077722892 0.0860420285542169 -0.723861107831325 -0.66546498553012 -0.633887148903614 -0.0968812556722892 -0.0212715968039759 -0.0547606943325301 -0.738184561828916 -0.806890682650602 -0.758341600963855 -0.540847031578313 -0.588910433144578 -0.540847031578313 -0.588910433144578 -0.665022392304819 -0.64150924499759 -0.581170334481928 -0.652866481927711 -0.777575528433735 -0.807606251204819 -0.605994708566265 -0.556883958457831 -0.660982203554217 -0.584029025626506 -0.544714770760241 -0.601624050590361 -0.659587345360241 -0.656769278783133 -0.741852692771084 -0.670044087674699 -0.653501458361446 -0.775734460481928 -0.668295890328916 -0.706166328108434 -0.62812830313253 -0.743004810457831 -0.648186243144578 -0.670263084457831 -0.597197112643373 -0.64910700913253 -0.638575282009639 -0.647683928951807 -0.708796496662651 -0.679044497704819 -0.808106071325301 -0.820830101807229
19 "SITTING" 0.26610769130137 -0.0169121246946575 -0.112617467109589 -0.61771326450137 -0.523546438342466 -0.531543708342466 0.80916582 -0.131493065054795 -0.143046542438356 -0.973504645616438 -0.96946848 -0.955786764931507 0.0874704258260274 -0.00115487269506849 0.00407893546164384 -0.663054486863014 -0.637196362684932 -0.747367638219178 0.0114874702616438 -0.0632090244068493 0.0607941883561644 -0.74006785630137 -0.740491829024657 -0.641719131643836 -0.107952754223425 -0.0337035068006849 -0.0551715855109589 -0.804008991643836 -0.837156482054795 -0.787791274109589 -0.542831160242466 -0.611796258123288 -0.542831160242466 -0.611796258123288 -0.657715002205479 -0.662204800821918 -0.630449199342466 -0.735099651150685 -0.81420523 -0.845064828630137 -0.648728078767123 -0.559433855506849 -0.621279635753425 -0.607147306553425 -0.535612023356164 -0.522601466726027 -0.690415111506849 -0.662077727328767 -0.734418702876712 -0.664918896164384 -0.634672540360274 -0.758850040136986 -0.72190732630137 -0.766762786534247 -0.668945351917808 -0.748443641506849 -0.729417130808219 -0.667293607150685 -0.615184818452055 -0.670740540767123 -0.651788008794521 -0.678519304232877 -0.767889336027397 -0.761083837931507 -0.840194229589041 -0.863356965753425
19 "STANDING" 0.268335635890411 -0.0168165482315068 -0.0793421306027397 -0.848756983164384 -0.751535534986301 -0.787593462178082 0.624255171369863 0.167214834178082 0.20923189081726 -0.960628634246575 -0.906024456027397 -0.906978106575343 0.0909401489726027 0.00990311457643835 0.00452858500260274 -0.859865311123288 -0.851937876068493 -0.886670636164384 -0.0281654036164384 -0.0455792025616438 0.104281080510959 -0.862312313561644 -0.825786328630137 -0.874992487616438 -0.10739610315589 -0.0432222115767123 -0.0634771141383562 -0.886024676438356 -0.887539949589041 -0.908839893150685 -0.76038352730137 -0.774388734547945 -0.76038352730137 -0.774388734547945 -0.862010071780822 -0.842599743150685 -0.791536736246575 -0.799815782767123 -0.889554673506849 -0.880797548616438 -0.850744717731507 -0.78762649939726 -0.81994514169863 -0.848507338794521 -0.750788109178082 -0.788693460327397 -0.865599209534247 -0.857620560656164 -0.874491451369863 -0.866504236534247 -0.855998940534247 -0.897663311123288 -0.850228105205479 -0.84572678369863 -0.86953460630137 -0.867932699726027 -0.816949126164384 -0.888784757671233 -0.790595866849315 -0.803623534767123 -0.845295577246575 -0.839526618493151 -0.825147282041096 -0.820311631767123 -0.886045764273973 -0.882653763013699
19 "WALKING" 0.293299916153846 -0.0166197048846154 -0.110589595461538 -0.602687346711538 -0.527377098601923 -0.614818516442308 0.628369043461538 0.0340721004519231 0.0898147456219231 -0.966809460769231 -0.940075935576923 -0.932581112692308 0.0712559767125 0.00130399844365385 -0.0136185606846154 -0.607517344634615 -0.599043558661538 -0.77089936 -0.0964462673057692 -0.0377330370576923 0.0997075134942308 -0.723366052692308 -0.723050627807692 -0.699039634576923 -0.116065691653846 -0.04441310795 -0.0702286373396154 -0.716839420384615 -0.813826078269231 -0.726659535423077 -0.558554084230769 -0.546037285061538 -0.558554084230769 -0.546037285061538 -0.644293034638462 -0.585613730153846 -0.6217334418 -0.680017297942308 -0.778221883846154 -0.779537953269231 -0.606680090038462 -0.529980976373077 -0.671722061730769 -0.602646592961538 -0.556827917038462 -0.616233303711539 -0.617861656205769 -0.613597056134615 -0.749320845 -0.632662857601923 -0.611594862903846 -0.791256562884615 -0.663884355786538 -0.7455416325 -0.655933567961538 -0.743466860576923 -0.716822301076923 -0.744072929634615 -0.542408452211538 -0.619862051442308 -0.580065138923077 -0.597009738884615 -0.71661707 -0.712744949365385 -0.787837348846154 -0.785089927557692
19 "WALKING_DOWNSTAIRS" 0.28651005 -0.0176703885897436 -0.105910235794872 -0.624092077610256 -0.452543201487179 -0.660925160361538 0.546824792820513 0.116343713412821 0.11469497874359 -0.976207967179487 -0.966862935897436 -0.950116044871795 0.0684243702564103 -0.0035255493051282 0.00526134298923077 -0.61521124225641 -0.527433963 -0.79190444025641 -0.00982716173846154 -0.0898559393589744 0.0633716149282051 -0.724995780769231 -0.717619199897436 -0.682083230769231 -0.103924640769231 -0.0433306934846154 -0.0289685484230769 -0.680255383666667 -0.799474836410256 -0.701012471358974 -0.556492707268718 -0.61276020878718 -0.556492707268718 -0.61276020878718 -0.627105553076923 -0.59164340674359 -0.641564320205128 -0.688705748717949 -0.749822289487179 -0.769205630769231 -0.61947472451282 -0.485029622358974 -0.70698707974359 -0.627336269579487 -0.47153612105641 -0.66456542025641 -0.628854303512821 -0.574470622948718 -0.77710532025641 -0.635948731538462 -0.508646799166667 -0.805390755128205 -0.657907426051282 -0.739414105384615 -0.647041641723077 -0.747330203589744 -0.709914533589744 -0.724670461794872 -0.595204970179487 -0.684964592820513 -0.591306589871795 -0.59571131909641 -0.714627457435897 -0.727452523846154 -0.773950718205128 -0.780085051794872
19 "WALKING_UPSTAIRS" 0.28062482425 -0.016588000995 -0.110935594 -0.688612018375 -0.58045408135 -0.751200095375 0.67379840175 0.0970318921 0.104036270115 -0.98436280625 -0.97085071925 -0.96784360825 0.09398070935 0.009607623325 0.00818075330725 -0.6707650950725 -0.64698640115 -0.82645781375 -0.0701620939972 -0.0425118891825 0.0889325184475 -0.776751754475 -0.769515642 -0.7545533355 -0.0757879732225 -0.04843721842 -0.0550369034275 -0.740940862975 -0.8579885 -0.7889368925 -0.651678570915 -0.68446430715 -0.651678570915 -0.68446430715 -0.69311581835 -0.677147909515 -0.707512749525 -0.7590816262 -0.808853993 -0.84193465775 -0.6779684086 -0.59703546005 -0.7690278955 -0.69353469555 -0.59843559915 -0.76113507925 -0.6841880910025 -0.662578959475 -0.810938178425 -0.6868695923 -0.6541671635 -0.840640598 -0.72429838665 -0.79702567375 -0.72776487165 -0.794914932925 -0.75693884975 -0.78745164075 -0.66566281695 -0.74502214985 -0.67182642705 -0.687105002 -0.77757599835 -0.7889825745 -0.840723622 -0.85509457
